strategy,entry_time,exit_time,direction,entry,exit,size,risk_dist,pnl,r_mult,reason
London breakout,2024-07-11 11:00:00,2024-07-11 11:00:00,LONG,2384.46,2396.65,288.3462,6.09,3367.88,2.0,tp
London breakout,2024-07-15 08:00:00,2024-07-15 23:00:00,LONG,2415.7,2428.52,123.499,14.48,1520.64,0.88,eod
London breakout,2024-07-16 08:00:00,2024-07-16 21:00:00,LONG,2443.34,2480.12,98.0345,18.39,3556.69,2.0,tp
London breakout,2024-07-17 09:00:00,2024-07-17 10:00:00,LONG,2478.76,2461.72,107.8788,17.04,-1891.87,-1.0,stop
London breakout,2024-07-17 11:00:00,2024-07-17 23:00:00,SHORT,2461.72,2467.93,106.7367,17.04,-716.2,-0.36,eod
London breakout,2024-07-18 09:00:00,2024-07-18 20:00:00,SHORT,2461.42,2434.64,135.2336,13.39,3553.94,2.0,tp
London breakout,2024-07-22 08:00:00,2024-07-22 08:00:00,SHORT,2398.82,2398.82,195.4507,9.44,-97.73,-0.0,stop
London breakout,2024-07-22 09:00:00,2024-07-22 15:00:00,SHORT,2398.82,2398.82,195.2437,9.44,-97.62,-0.0,stop
London breakout,2024-07-23 08:00:00,2024-07-23 23:00:00,LONG,2408.13,2416.38,92.1189,19.99,713.65,0.41,eod
London breakout,2024-07-24 08:00:00,2024-07-24 10:00:00,LONG,2419.1,2419.1,195.8061,9.44,-97.9,0.0,stop
London breakout,2024-07-24 11:00:00,2024-07-24 12:00:00,LONG,2419.1,2419.1,195.5987,9.44,-97.8,0.0,stop
London breakout,2024-07-25 08:00:00,2024-07-25 23:00:00,SHORT,2365.72,2371.6,110.0534,16.76,-702.14,-0.35,eod
London breakout,2024-07-29 08:00:00,2024-07-29 09:00:00,SHORT,2386.8,2396.11,197.455,9.3,-1935.65,-1.0,stop
London breakout,2024-07-29 10:00:00,2024-07-29 23:00:00,SHORT,2386.8,2385.64,195.2682,9.3,130.24,0.13,eod
London breakout,2024-07-30 09:00:00,2024-07-30 11:00:00,LONG,2392.3,2385.56,269.9712,6.73,-1951.89,-1.0,stop
London breakout,2024-07-31 09:00:00,2024-07-31 15:00:00,LONG,2425.36,2447.5,162.2437,11.07,3510.95,2.0,tp
London breakout,2024-08-01 08:00:00,2024-08-01 23:00:00,LONG,2448.75,2454.38,98.0204,18.67,502.55,0.3,eod
London breakout,2024-08-05 08:00:00,2024-08-05 23:00:00,SHORT,2408.0,2408.9,36.2215,50.66,-50.6,-0.02,eod
London breakout,2024-08-06 08:00:00,2024-08-06 23:00:00,SHORT,2394.73,2385.78,85.442,21.47,721.39,0.42,eod
London breakout,2024-08-07 08:00:00,2024-08-07 14:00:00,LONG,2398.0,2385.55,147.8691,12.45,-1914.91,-1.0,stop
London breakout,2024-08-08 08:00:00,2024-08-08 23:00:00,LONG,2406.3,2420.91,130.45,13.96,1839.74,1.05,eod
London breakout,2024-08-12 08:00:00,2024-08-12 23:00:00,LONG,2445.02,2463.32,108.6777,16.92,1934.79,1.08,eod
London breakout,2024-08-13 08:00:00,2024-08-13 09:00:00,LONG,2466.06,2466.06,241.2509,7.7,-120.63,0.0,stop
London breakout,2024-08-13 10:00:00,2024-08-13 22:00:00,LONG,2466.06,2458.36,240.9376,7.7,-1975.69,-1.0,stop
London breakout,2024-08-14 08:00:00,2024-08-14 09:00:00,LONG,2478.61,2459.1,93.9826,19.52,-1881.25,-1.0,stop
London breakout,2024-08-14 10:00:00,2024-08-14 23:00:00,SHORT,2459.1,2453.56,92.9946,19.52,468.04,0.28,eod
London breakout,2024-08-15 08:00:00,2024-08-15 08:00:00,LONG,2460.18,2450.2,182.2836,9.98,-1910.33,-1.0,stop
London breakout,2024-08-15 09:00:00,2024-08-15 09:00:00,SHORT,2450.2,2450.2,180.2782,9.98,-90.14,-0.0,stop
London breakout,2024-08-15 10:00:00,2024-08-15 15:00:00,SHORT,2450.2,2460.18,180.0975,9.98,-1887.42,-1.0,stop
London breakout,2024-08-19 08:00:00,2024-08-19 12:00:00,SHORT,2489.41,2507.06,100.6568,17.66,-1827.93,-1.0,stop
London breakout,2024-08-20 08:00:00,2024-08-20 23:00:00,LONG,2525.08,2517.28,63.1691,27.84,-524.49,-0.28,eod
London breakout,2024-08-21 09:00:00,2024-08-21 23:00:00,SHORT,2504.34,2502.27,116.2405,15.08,183.31,0.14,eod
London breakout,2024-08-22 08:00:00,2024-08-22 09:00:00,SHORT,2499.2,2499.2,155.5276,11.28,-77.76,-0.0,stop
London breakout,2024-08-22 10:00:00,2024-08-22 10:00:00,SHORT,2499.2,2476.64,155.3898,11.28,3428.21,2.0,tp
London breakout,2024-08-22 11:00:00,2024-08-22 11:00:00,SHORT,2499.2,2476.64,158.3598,11.28,3493.73,2.0,tp
London breakout,2024-08-26 08:00:00,2024-08-26 21:00:00,LONG,2526.55,2508.58,101.3134,17.97,-1871.26,-1.0,stop
London breakout,2024-08-27 09:00:00,2024-08-27 10:00:00,SHORT,2503.42,2517.4,128.8543,13.98,-1865.81,-1.0,stop
London breakout,2024-08-27 11:00:00,2024-08-27 23:00:00,LONG,2517.4,2515.76,127.4736,13.98,-272.79,-0.12,eod
London breakout,2024-08-28 08:00:00,2024-08-28 23:00:00,SHORT,2502.46,2516.04,131.0771,13.57,-1844.25,-1.0,stop
London breakout,2024-08-29 08:00:00,2024-08-29 11:00:00,SHORT,2513.64,2524.3,165.0673,10.66,-1842.15,-1.0,stop
London breakout,2024-09-03 08:00:00,2024-09-03 09:00:00,SHORT,2492.54,2492.54,127.7805,13.62,-63.89,-0.0,stop
London breakout,2024-09-03 10:00:00,2024-09-03 15:00:00,SHORT,2492.54,2492.54,127.6867,13.62,-63.84,-0.0,stop
London breakout,2024-09-04 10:00:00,2024-09-04 23:00:00,LONG,2496.62,2494.72,69.7722,24.91,-167.94,-0.08,eod
London breakout,2024-09-05 08:00:00,2024-09-05 23:00:00,LONG,2517.16,2518.16,73.8948,23.49,36.95,0.04,eod
London breakout,2024-09-09 08:00:00,2024-09-09 23:00:00,LONG,2499.34,2502.4,124.5185,13.94,317.52,0.22,eod
London breakout,2024-09-10 08:00:00,2024-09-10 23:00:00,LONG,2509.55,2519.29,182.3881,9.53,1683.99,1.02,eod
London breakout,2024-09-11 08:00:00,2024-09-11 08:00:00,SHORT,2518.46,2518.46,168.1945,10.43,-84.1,-0.0,stop
London breakout,2024-09-11 09:00:00,2024-09-11 12:00:00,SHORT,2518.46,2518.46,168.0332,10.43,-84.02,-0.0,stop
London breakout,2024-09-12 08:00:00,2024-09-12 08:00:00,LONG,2522.2,2522.2,191.8381,9.13,-95.92,0.0,stop
London breakout,2024-09-12 09:00:00,2024-09-12 09:00:00,LONG,2522.2,2522.2,191.6279,9.13,-95.81,0.0,stop
London breakout,2024-09-12 10:00:00,2024-09-12 10:00:00,LONG,2522.2,2540.45,191.4179,9.13,3398.43,2.0,tp
London breakout,2024-09-12 11:00:00,2024-09-12 11:00:00,LONG,2522.2,2540.45,195.0366,9.13,3462.68,2.0,tp
London breakout,2024-09-17 08:00:00,2024-09-17 23:00:00,SHORT,2569.64,2575.78,105.512,17.19,-700.6,-0.36,eod
London breakout,2024-09-18 08:00:00,2024-09-18 14:00:00,LONG,2578.0,2578.0,147.0861,12.28,-73.54,0.0,stop
London breakout,2024-09-23 09:00:00,2024-09-23 23:00:00,LONG,2631.2,2633.96,103.0106,17.52,232.8,0.16,eod
London breakout,2024-09-24 10:00:00,2024-09-24 23:00:00,LONG,2639.94,2661.38,103.4092,17.47,2165.39,1.23,eod
London breakout,2024-09-25 09:00:00,2024-09-25 12:00:00,LONG,2661.54,2651.22,176.9309,10.33,-1916.16,-1.0,stop
London breakout,2024-09-26 08:00:00,2024-09-26 09:00:00,LONG,2675.56,2657.86,102.1271,17.7,-1858.71,-1.0,stop
London breakout,2024-09-30 08:00:00,2024-09-30 23:00:00,SHORT,2635.64,2637.84,71.9739,24.85,-194.33,-0.09,eod
London breakout,2024-10-01 08:00:00,2024-10-01 09:00:00,LONG,2650.38,2650.38,136.8773,13.05,-68.44,0.0,stop
London breakout,2024-10-01 10:00:00,2024-10-01 23:00:00,LONG,2650.38,2655.24,136.7724,13.05,595.37,0.37,eod
London breakout,2024-10-02 08:00:00,2024-10-02 09:00:00,SHORT,2644.4,2656.36,149.6781,11.96,-1864.99,-1.0,stop
London breakout,2024-10-02 10:00:00,2024-10-02 11:00:00,LONG,2656.36,2644.4,148.0561,11.96,-1844.78,-1.0,stop
London breakout,2024-10-03 10:00:00,2024-10-03 12:00:00,SHORT,2640.9,2657.32,106.6726,16.42,-1804.9,-1.0,stop
London breakout,2024-10-07 08:00:00,2024-10-07 08:00:00,LONG,2658.38,2639.6,92.3272,18.77,-1779.14,-1.0,stop
London breakout,2024-10-07 09:00:00,2024-10-07 23:00:00,SHORT,2639.6,2642.8,91.3547,18.77,-338.01,-0.17,eod
London breakout,2024-10-08 08:00:00,2024-10-08 10:00:00,LONG,2647.34,2628.42,90.4276,18.92,-1756.1,-1.0,stop
London breakout,2024-10-08 11:00:00,2024-10-08 23:00:00,SHORT,2628.42,2617.08,89.4756,18.92,969.92,0.6,eod
London breakout,2024-10-09 09:00:00,2024-10-09 23:00:00,SHORT,2608.97,2611.61,112.0486,15.19,-351.94,-0.17,eod
London breakout,2024-10-10 08:00:00,2024-10-10 08:00:00,LONG,2618.42,2618.42,204.8311,8.29,-102.42,0.0,stop
London breakout,2024-10-10 09:00:00,2024-10-10 09:00:00,LONG,2618.42,2618.42,204.584,8.29,-102.29,0.0,stop
London breakout,2024-10-10 10:00:00,2024-10-10 13:00:00,LONG,2618.42,2618.42,204.3373,8.29,-102.17,0.0,stop
London breakout,2024-10-14 08:00:00,2024-10-14 23:00:00,SHORT,2655.14,2645.56,146.3592,11.56,1330.41,0.83,eod
London breakout,2024-10-15 08:00:00,2024-10-15 23:00:00,LONG,2656.64,2667.02,91.1977,18.69,901.03,0.56,eod
London breakout,2024-10-16 09:00:00,2024-10-16 23:00:00,LONG,2682.65,2676.61,99.7519,17.17,-651.78,-0.35,eod
London breakout,2024-10-17 08:00:00,2024-10-17 09:00:00,SHORT,2676.38,2688.67,138.893,12.28,-1775.47,-1.0,stop
London breakout,2024-10-17 10:00:00,2024-10-17 23:00:00,LONG,2688.67,2709.88,137.391,12.28,2846.33,1.73,eod
London breakout,2024-10-21 08:00:00,2024-10-21 10:00:00,LONG,2736.78,2723.46,128.8768,13.31,-1779.79,-1.0,stop
London breakout,2024-10-21 11:00:00,2024-10-21 23:00:00,SHORT,2723.46,2730.87,127.4912,13.31,-1007.56,-0.56,eod
London breakout,2024-10-22 09:00:00,2024-10-22 23:00:00,LONG,2739.24,2745.96,162.713,10.36,1011.59,0.65,eod
London breakout,2024-10-23 08:00:00,2024-10-23 10:00:00,SHORT,2745.22,2718.97,129.2004,13.12,3326.39,2.0,tp
London breakout,2024-10-23 11:00:00,2024-10-23 11:00:00,SHORT,2745.22,2718.97,131.6859,13.12,3390.39,2.0,tp
London breakout,2024-10-24 08:00:00,2024-10-24 10:00:00,LONG,2739.02,2722.7,107.9066,16.32,-1815.31,-1.0,stop
London breakout,2024-10-28 09:00:00,2024-10-28 23:00:00,LONG,2744.44,2754.64,104.1642,16.73,1009.35,0.61,eod
London breakout,2024-10-29 08:00:00,2024-10-29 19:00:00,LONG,2756.72,2777.7,166.9913,10.49,3420.98,2.0,tp
London breakout,2024-10-30 08:00:00,2024-10-30 13:00:00,SHORT,2777.96,2789.67,152.5775,11.7,-1861.9,-1.0,stop
London breakout,2024-10-31 08:00:00,2024-10-31 08:00:00,SHORT,2773.2,2773.2,133.2302,13.26,-66.62,-0.0,stop
London breakout,2024-10-31 09:00:00,2024-10-31 09:00:00,SHORT,2773.2,2746.68,133.1297,13.26,3463.24,2.0,tp
London breakout,2024-10-31 10:00:00,2024-10-31 10:00:00,SHORT,2773.2,2746.68,135.6919,13.26,3529.89,2.0,tp
London breakout,2024-10-31 11:00:00,2024-10-31 11:00:00,SHORT,2773.2,2746.68,138.3034,13.26,3597.82,2.0,tp
London breakout,2024-11-04 08:00:00,2024-11-04 12:00:00,LONG,2745.1,2731.76,140.088,13.34,-1938.82,-1.0,stop
London breakout,2024-11-05 08:00:00,2024-11-05 22:00:00,LONG,2744.94,2731.6,138.6861,13.33,-1918.03,-1.0,stop
London breakout,2024-11-06 08:00:00,2024-11-06 23:00:00,SHORT,2695.94,2654.46,38.4989,47.5,1577.68,0.87,eod
London breakout,2024-11-07 08:00:00,2024-11-07 10:00:00,LONG,2668.26,2699.5,118.0792,15.62,3629.75,2.0,tp
London breakout,2024-11-07 11:00:00,2024-11-07 12:00:00,LONG,2668.26,2699.5,120.3652,15.62,3700.02,2.0,tp
London breakout,2024-11-11 08:00:00,2024-11-11 09:00:00,SHORT,2658.88,2626.18,117.2173,16.35,3774.4,2.0,tp
London breakout,2024-11-11 10:00:00,2024-11-11 10:00:00,SHORT,2658.88,2626.18,119.4899,16.35,3847.58,2.0,tp
London breakout,2024-11-11 11:00:00,2024-11-11 11:00:00,SHORT,2658.88,2626.18,121.8066,16.35,3922.17,2.0,tp
London breakout,2024-11-13 08:00:00,2024-11-13 10:00:00,LONG,2611.52,2600.89,191.145,10.62,-2125.72,-1.0,stop
London breakout,2024-11-13 11:00:00,2024-11-13 11:00:00,SHORT,2600.89,2600.89,189.0536,10.62,-94.53,-0.0,stop
London breakout,2024-11-14 09:00:00,2024-11-14 23:00:00,LONG,2565.04,2566.93,70.7077,28.37,98.28,0.07,eod
London breakout,2024-11-18 08:00:00,2024-11-18 23:00:00,LONG,2597.18,2622.8,118.7312,16.9,2982.53,1.52,eod
London breakout,2024-11-19 08:00:00,2024-11-19 23:00:00,LONG,2636.38,2636.52,108.5818,18.75,-39.09,0.01,eod
London breakout,2024-11-20 08:00:00,2024-11-20 23:00:00,LONG,2638.36,2656.91,103.561,19.65,1869.59,0.94,eod
London breakout,2024-11-25 09:00:00,2024-11-25 23:00:00,SHORT,2658.06,2626.28,67.2481,30.53,2104.13,1.04,eod
London breakout,2024-11-26 08:00:00,2024-11-26 23:00:00,LONG,2633.1,2638.9,92.4303,22.44,488.96,0.26,eod
London breakout,2024-11-27 08:00:00,2024-11-27 10:00:00,LONG,2653.72,2638.08,132.8827,15.64,-2144.73,-1.0,stop
London breakout,2024-11-27 11:00:00,2024-11-27 23:00:00,SHORT,2638.08,2631.1,131.4689,15.64,850.74,0.45,eod
London breakout,2024-12-02 08:00:00,2024-12-02 23:00:00,LONG,2646.2,2639.7,85.2726,24.2,-597.76,-0.27,eod
London breakout,2024-12-03 08:00:00,2024-12-03 10:00:00,LONG,2649.92,2636.98,159.0246,12.94,-2137.13,-1.0,stop
London breakout,2024-12-04 08:00:00,2024-12-04 09:00:00,SHORT,2636.52,2651.28,137.81,14.77,-2104.36,-1.0,stop
London breakout,2024-12-04 10:00:00,2024-12-04 23:00:00,LONG,2651.28,2646.15,136.3386,14.77,-767.72,-0.35,eod
London breakout,2024-12-05 09:00:00,2024-12-05 20:00:00,SHORT,2641.76,2614.38,146.4837,13.69,3937.48,2.0,tp
London breakout,2024-12-09 08:00:00,2024-12-09 23:00:00,LONG,2660.34,2670.16,83.0997,24.6,774.49,0.4,eod
London breakout,2024-12-10 08:00:00,2024-12-10 23:00:00,LONG,2676.68,2684.44,131.4031,15.61,953.99,0.5,eod
London breakout,2024-12-11 08:00:00,2024-12-11 20:00:00,LONG,2699.58,2699.58,81.625,25.24,-40.81,0.0,stop
London breakout,2024-12-12 08:00:00,2024-12-12 09:00:00,SHORT,2707.16,2680.86,156.6084,13.15,4040.5,2.0,tp
London breakout,2024-12-12 10:00:00,2024-12-12 10:00:00,SHORT,2707.16,2680.86,159.6214,13.15,4118.23,2.0,tp
London breakout,2024-12-12 11:00:00,2024-12-12 11:00:00,SHORT,2707.16,2680.86,162.6925,13.15,4197.47,2.0,tp
London breakout,2024-12-16 08:00:00,2024-12-16 11:00:00,LONG,2663.98,2649.37,149.3437,14.6,-2255.24,-1.0,stop
London breakout,2024-12-17 08:00:00,2024-12-17 23:00:00,SHORT,2635.99,2644.92,102.9526,20.95,-970.95,-0.43,eod
London breakout,2024-12-18 08:00:00,2024-12-18 14:00:00,SHORT,2641.94,2626.77,282.878,7.59,4152.65,2.0,tp
London breakout,2024-12-19 08:00:00,2024-12-19 23:00:00,SHORT,2603.2,2597.8,94.5593,23.13,462.49,0.23,eod
London breakout,2024-12-23 10:00:00,2024-12-23 23:00:00,SHORT,2612.91,2619.94,108.3358,20.23,-815.77,-0.35,eod
London breakout,2024-12-26 08:00:00,2024-12-26 08:00:00,LONG,2629.81,2623.44,342.4774,6.37,-2353.85,-1.0,stop
London breakout,2024-12-26 09:00:00,2024-12-26 09:00:00,LONG,2629.81,2623.44,338.5153,6.37,-2326.62,-1.0,stop
London breakout,2024-12-26 10:00:00,2024-12-26 10:00:00,LONG,2629.81,2629.81,334.599,6.37,-167.3,0.0,stop
London breakout,2024-12-26 11:00:00,2024-12-26 12:00:00,LONG,2629.81,2629.81,334.0739,6.37,-167.04,0.0,stop
London breakout,2024-12-30 08:00:00,2024-12-30 23:00:00,SHORT,2608.98,2606.46,136.7897,15.54,276.32,0.16,eod
London breakout,2025-01-02 08:00:00,2025-01-02 23:00:00,LONG,2646.1,2662.74,140.7921,15.11,2271.96,1.1,eod
London breakout,2025-01-06 08:00:00,2025-01-06 23:00:00,SHORT,2625.04,2638.06,88.5788,24.27,-1197.59,-0.54,eod
London breakout,2025-01-07 08:00:00,2025-01-07 10:00:00,LONG,2648.48,2648.48,183.893,11.62,-91.95,0.0,stop
London breakout,2025-01-07 11:00:00,2025-01-07 23:00:00,LONG,2648.48,2646.85,183.7348,11.62,-391.36,-0.14,eod
London breakout,2025-01-08 08:00:00,2025-01-08 12:00:00,LONG,2655.0,2655.0,251.2638,8.48,-125.63,0.0,stop
London breakout,2025-01-09 08:00:00,2025-01-09 23:00:00,LONG,2673.16,2671.7,136.1615,15.63,-266.88,-0.09,eod
London breakout,2025-01-13 08:00:00,2025-01-13 23:00:00,SHORT,2675.2,2673.4,132.5549,16.03,172.32,0.11,eod
London breakout,2025-01-14 08:00:00,2025-01-14 14:00:00,SHORT,2664.44,2675.16,198.387,10.72,-2225.11,-1.0,stop
London breakout,2025-01-15 08:00:00,2025-01-15 23:00:00,LONG,2688.92,2697.15,144.613,14.54,1116.85,0.57,eod
London breakout,2025-01-16 08:00:00,2025-01-16 23:00:00,LONG,2711.04,2714.62,99.1144,21.32,304.28,0.17,eod
London breakout,2025-01-20 08:00:00,2025-01-20 20:00:00,SHORT,2702.62,2713.66,191.8101,11.03,-2211.57,-1.0,stop
London breakout,2025-01-21 09:00:00,2025-01-21 23:00:00,LONG,2732.72,2751.91,127.7528,16.38,2386.81,1.17,eod
London breakout,2025-01-23 08:00:00,2025-01-23 11:00:00,SHORT,2740.9,2755.4,145.9186,14.5,-2188.78,-1.0,stop
London breakout,2025-01-27 09:00:00,2025-01-27 23:00:00,SHORT,2747.06,2742.14,84.4374,24.79,374.06,0.2,eod
London breakout,2025-01-28 08:00:00,2025-01-28 20:00:00,LONG,2744.98,2765.45,204.7984,10.24,4090.64,2.0,tp
London breakout,2025-01-29 08:00:00,2025-01-29 14:00:00,SHORT,2756.85,2756.85,235.2867,9.08,-117.64,-0.0,stop
London breakout,2025-01-30 08:00:00,2025-01-30 23:00:00,LONG,2779.42,2795.84,101.9126,20.94,1622.45,0.78,eod
London breakout,2025-02-03 08:00:00,2025-02-03 23:00:00,LONG,2804.14,2818.82,88.2498,24.36,1251.38,0.6,eod
London breakout,2025-02-04 08:00:00,2025-02-04 08:00:00,LONG,2821.68,2821.68,146.5653,14.75,-73.28,0.0,stop
London breakout,2025-02-04 09:00:00,2025-02-04 21:00:00,LONG,2821.68,2851.18,146.4659,14.75,4247.51,2.0,tp
London breakout,2025-02-05 10:00:00,2025-02-05 23:00:00,LONG,2876.9,2868.22,93.8668,23.46,-862.35,-0.37,eod
London breakout,2025-02-06 09:00:00,2025-02-06 23:00:00,SHORT,2848.54,2866.2,96.6089,22.7,-1754.42,-0.78,eod
London breakout,2025-02-10 08:00:00,2025-02-10 21:00:00,LONG,2906.14,2906.14,71.972,30.22,-35.99,0.0,stop
London breakout,2025-02-11 08:00:00,2025-02-11 23:00:00,SHORT,2901.72,2885.0,78.8924,27.56,1278.85,0.61,eod
London breakout,2025-02-12 08:00:00,2025-02-12 09:00:00,SHORT,2879.1,2895.7,131.6715,16.61,-2252.5,-1.0,stop
London breakout,2025-02-12 10:00:00,2025-02-12 23:00:00,LONG,2895.7,2918.36,130.2755,16.61,2885.6,1.36,eod
London breakout,2025-02-13 08:00:00,2025-02-13 13:00:00,SHORT,2909.3,2922.58,165.1613,13.27,-2274.27,-1.0,stop
London breakout,2025-02-18 08:00:00,2025-02-18 11:00:00,LONG,2915.54,2932.77,251.5223,8.62,4210.48,2.0,tp
London breakout,2025-02-19 10:00:00,2025-02-19 23:00:00,SHORT,2927.78,2939.64,115.7134,19.09,-1431.37,-0.62,eod
London breakout,2025-02-20 08:00:00,2025-02-20 23:00:00,SHORT,2939.12,2928.28,140.376,15.63,1452.89,0.69,eod
London breakout,2025-02-24 08:00:00,2025-02-24 09:00:00,LONG,2948.66,2934.74,158.4999,13.93,-2287.15,-1.0,stop
London breakout,2025-02-24 10:00:00,2025-02-24 14:00:00,SHORT,2934.74,2948.66,156.8011,13.93,-2262.64,-1.0,stop
London breakout,2025-02-25 08:00:00,2025-02-25 09:00:00,SHORT,2929.36,2942.28,167.2469,12.92,-2244.45,-1.0,stop
London breakout,2025-02-25 10:00:00,2025-02-25 10:00:00,SHORT,2929.36,2929.36,165.4449,12.92,-82.72,-0.0,stop
London breakout,2025-02-25 11:00:00,2025-02-25 11:00:00,SHORT,2929.36,2903.52,165.3169,12.92,4189.13,2.0,tp
London breakout,2025-02-26 08:00:00,2025-02-26 23:00:00,SHORT,2905.6,2897.12,142.5644,15.27,1137.66,0.56,eod
London breakout,2025-02-27 09:00:00,2025-02-27 23:00:00,SHORT,2876.72,2863.28,101.1851,21.62,1309.03,0.62,eod
London breakout,2025-03-03 08:00:00,2025-03-03 23:00:00,LONG,2875.28,2891.05,133.0234,16.54,2031.67,0.95,eod
London breakout,2025-03-04 08:00:00,2025-03-04 23:00:00,LONG,2921.46,2910.3,59.5136,37.3,-693.93,-0.3,eod
London breakout,2025-03-05 08:00:00,2025-03-05 08:00:00,SHORT,2908.68,2908.68,161.7414,13.68,-80.87,-0.0,stop
London breakout,2025-03-05 09:00:00,2025-03-05 10:00:00,SHORT,2908.68,2922.36,161.6231,13.68,-2291.82,-1.0,stop
London breakout,2025-03-05 11:00:00,2025-03-05 23:00:00,LONG,2922.36,2917.15,159.8887,13.68,-912.49,-0.38,eod
London breakout,2025-03-11 08:00:00,2025-03-11 23:00:00,LONG,2915.27,2914.78,95.2348,22.86,-93.62,-0.02,eod
London breakout,2025-03-12 08:00:00,2025-03-12 10:00:00,SHORT,2908.78,2925.14,133.0851,16.35,-2242.48,-1.0,stop
London breakout,2025-03-12 11:00:00,2025-03-12 23:00:00,LONG,2925.14,2944.46,131.6729,16.35,2478.08,1.18,eod
London breakout,2025-03-13 08:00:00,2025-03-13 11:00:00,LONG,2948.74,2980.67,136.3421,15.97,4285.78,2.0,tp
London breakout,2025-03-18 08:00:00,2025-03-18 23:00:00,LONG,3029.32,3036.28,94.5486,23.47,610.41,0.3,eod
London breakout,2025-03-24 09:00:00,2025-03-24 23:00:00,SHORT,3017.12,3015.0,138.962,16.01,226.51,0.13,eod
London breakout,2025-03-25 08:00:00,2025-03-25 23:00:00,LONG,3026.3,3015.02,138.3944,16.09,-1631.67,-0.7,eod
London breakout,2025-03-26 10:00:00,2025-03-26 21:00:00,SHORT,3013.05,3031.94,116.915,18.9,-2267.8,-1.0,stop
London breakout,2025-03-27 09:00:00,2025-03-27 23:00:00,LONG,3055.66,3073.68,75.0457,29.13,1314.8,0.62,eod
London breakout,2025-03-31 09:00:00,2025-03-31 21:00:00,SHORT,3105.72,3127.82,99.4506,22.11,-2248.58,-1.0,stop
London breakout,2025-04-01 10:00:00,2025-04-01 23:00:00,SHORT,3123.92,3125.22,87.3282,24.92,-156.84,-0.05,eod
London breakout,2025-04-03 08:00:00,2025-04-03 23:00:00,SHORT,3088.08,3098.2,35.3819,61.44,-375.86,-0.16,eod
London breakout,2025-04-07 09:00:00,2025-04-07 23:00:00,SHORT,3013.1,2994.5,69.549,31.2,1258.14,0.6,eod
London breakout,2025-04-08 08:00:00,2025-04-08 12:00:00,LONG,3015.56,2990.46,86.9734,25.09,-2225.65,-1.0,stop
London breakout,2025-04-09 08:00:00,2025-04-09 23:00:00,LONG,3052.23,3125.1,40.3383,53.53,2919.12,1.36,eod
London breakout,2025-04-10 08:00:00,2025-04-10 19:00:00,LONG,3132.24,3190.4,75.2566,29.08,4339.29,2.0,tp
London breakout,2025-04-14 08:00:00,2025-04-14 23:00:00,SHORT,3206.02,3228.18,70.3714,31.71,-1593.91,-0.7,eod
London breakout,2025-04-15 08:00:00,2025-04-15 16:00:00,SHORT,3217.1,3232.48,144.0303,15.38,-2287.2,-1.0,stop
London breakout,2025-04-16 10:00:00,2025-04-16 23:00:00,LONG,3317.58,3344.3,45.0204,48.68,1180.89,0.55,eod
London breakout,2025-04-21 08:00:00,2025-04-21 21:00:00,LONG,3397.52,3454.86,76.8461,28.67,4367.93,2.0,tp
London breakout,2025-04-22 08:00:00,2025-04-22 18:00:00,SHORT,3442.78,3328.5,39.3152,57.14,4473.29,2.0,tp
London breakout,2025-04-23 09:00:00,2025-04-23 21:00:00,SHORT,3291.16,3349.06,39.5752,57.89,-2310.8,-1.0,stop
London breakout,2025-04-24 08:00:00,2025-04-24 09:00:00,LONG,3342.54,3314.0,79.457,28.54,-2307.43,-1.0,stop
London breakout,2025-04-24 10:00:00,2025-04-24 15:00:00,SHORT,3314.0,3342.54,78.6346,28.54,-2283.55,-1.0,stop
London breakout,2025-04-28 08:00:00,2025-04-28 10:00:00,LONG,3300.78,3300.78,80.1517,27.71,-40.08,0.0,stop
London breakout,2025-04-28 11:00:00,2025-04-28 23:00:00,LONG,3300.78,3315.84,80.1228,27.71,1166.59,0.54,eod
London breakout,2025-04-29 08:00:00,2025-04-29 12:00:00,SHORT,3304.72,3324.68,111.741,19.97,-2287.34,-1.0,stop
London breakout,2025-04-30 08:00:00,2025-04-30 09:00:00,SHORT,3271.6,3314.46,51.5294,42.85,-2233.8,-1.0,stop
London breakout,2025-05-01 08:00:00,2025-05-01 20:00:00,SHORT,3213.36,3243.04,73.6086,29.69,-2222.24,-1.0,stop
London breakout,2025-05-05 08:00:00,2025-05-05 23:00:00,LONG,3318.22,3360.06,33.3413,64.87,1378.0,0.64,eod
London breakout,2025-05-06 08:00:00,2025-05-06 18:00:00,LONG,3383.44,3383.44,64.6026,33.69,-32.3,0.0,stop
London breakout,2025-05-07 09:00:00,2025-05-07 15:00:00,LONG,3397.16,3369.08,77.4588,28.09,-2214.55,-1.0,stop
London breakout,2025-05-13 09:00:00,2025-05-13 23:00:00,SHORT,3234.74,3228.14,70.2081,30.67,427.57,0.21,eod
London breakout,2025-05-14 08:00:00,2025-05-14 08:00:00,SHORT,3222.0,3222.0,100.3586,21.49,-50.18,-0.0,stop
London breakout,2025-05-14 09:00:00,2025-05-14 09:00:00,SHORT,3222.0,3179.01,100.3119,21.49,4262.25,2.0,tp
London breakout,2025-05-14 10:00:00,2025-05-14 11:00:00,SHORT,3222.0,3179.01,102.2715,21.49,4345.52,2.0,tp
London breakout,2025-05-15 08:00:00,2025-05-15 23:00:00,LONG,3178.74,3211.62,38.2861,58.54,1239.7,0.56,eod
